OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
1346;21247;648800.8517;6864524.8817;648797.048337655;6864523.64297692;2;null;8;30;751083002;67;null;BD;COURCELLES;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
1347;21250;648747.9825;6864508.1878;648747.9825;6864508.1878;2;null;8;30;751083002;73;null;BD;COURCELLES;A;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
1472;24038;649709.8174;6864567.691;649709.8174;6864567.691;2;null;8;32;751083203;101;null;BD;MALESHERBES;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
1342;21217;648667.9569;6864376.843;648671.544081834;6864375.07321852;2;null;8;30;751083002;260;null;RUE;FAUBOURG SAINT HONORE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1345;21238;648869.6202;6864546.5903;648869.6202;6864546.5903;2;null;8;30;751083002;57;null;BD;COURCELLES;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
1473;24080;649743.0113;6864341.8377;649743.0113;6864341.8377;2;null;8;32;751083202;1;null;RUE;CORVETTO;A;CA302;Supérette  classique;1;0;null;3;PCA - PPA;0;null
1474;24084;649743.0113;6864341.8377;649742.79707613;6864345.8319594;2;null;8;32;751083202;1;null;RUE;CORVETTO;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
1349;21263;648709.2157;6864346.7031;648712.523630174;6864344.4541896;2;null;8;30;751083002;254;null;RUE;FAUBOURG SAINT HONORE;A;CA111;Commerce détail de boissons;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1402;22437;648642.8461;6864358.2675;648642.8461;6864358.2675;2;null;8;30;751083001;225;null;RUE;FAUBOURG SAINT HONORE;A;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1348;21257;648708.2968;6864362.8249;648708.2968;6864362.8249;2;null;8;30;751083002;2;null;RUE;DARU;R;CA302;Supérette  classique;1;0;null;0;null;0;null
1404;22439;648642.8461;6864358.2675;648635.337191668;6864361.0272637;2;null;8;30;751083001;225;null;RUE;FAUBOURG SAINT HONORE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1403;22438;648642.8461;6864358.2675;648639.091645834;6864359.64738185;2;null;8;30;751083001;225;null;RUE;FAUBOURG SAINT HONORE;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1405;22442;648618.6921;6864367.3699;648618.6921;6864367.3699;2;null;8;30;751083001;229;null;RUE;FAUBOURG SAINT HONORE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1406;22444;648618.6921;6864367.3699;648611.183673923;6864370.13097549;2;null;8;30;751083001;229;null;RUE;FAUBOURG SAINT HONORE;R;CA112;Crèmerie - Fromagerie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1353;21390;648972.5663;6864146.5931;648972.5663;6864146.5931;2;null;8;30;751083001;185;null;RUE;FAUBOURG SAINT HONORE;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1467;23924;649637.2986;6864145.3582;649641.292933931;6864145.57102962;2;null;8;32;751083210;140;null;BD;HAUSSMANN;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
1354;21395;648948.7703;6864162.7326;648948.7703;6864162.7326;2;null;8;30;751083001;189;null;RUE;FAUBOURG SAINT HONORE;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;6;Champs Elysées-Montaigne
1350;21308;648891.0965;6864220.8102;648891.0965;6864220.8102;2;null;8;30;751083002;228;null;RUE;FAUBOURG SAINT HONORE;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1351;21309;648881.3808;6864227.2977;648881.3808;6864227.2977;2;null;8;30;751083002;230;null;RUE;FAUBOURG SAINT HONORE;R;CA302;Supérette  classique;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1409;22455;648689.1515;6864249.4971;648689.1515;6864249.4971;2;null;8;30;751083001;24;null;AV;HOCHE;R;CA302;Supérette  classique;2;0;null;0;null;0;null
1356;21418;648845.1524;6864233.1334;648845.1524;6864233.1334;2;null;8;30;751083001;199;null;RUE;FAUBOURG SAINT HONORE;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1352;21315;648849.0338;6864249.2919;648849.0338;6864249.2919;2;null;8;30;751083002;236;null;RUE;FAUBOURG SAINT HONORE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1401;22436;648685.1461;6864337.2139;648681.749844359;6864339.32706058;2;null;8;30;751083001;221;null;RUE;FAUBOURG SAINT HONORE;A;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1344;21225;648588.8995;6864416.1646;648592.540502485;6864414.50836907;2;null;8;30;751083002;270;null;RUE;FAUBOURG SAINT HONORE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1408;22449;648572.1895;6864384.8995;648572.1895;6864384.8995;2;null;8;30;751083001;235;null;RUE;FAUBOURG SAINT HONORE;R;CA102;Traiteur asiatique;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1410;22469;648410.0069;6864178.9565;648408.274780136;6864175.3509819;2;null;8;30;751083001;8;null;AV;WAGRAM;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1491;24450;650295.1852;6864179.0981;650295.1852;6864179.0981;2;null;8;32;751083201;7;null;RUE;LABORDE;R;CA301;Alimentation générale  <120m²;1;0;null;3;PCA - PPA;0;null
1492;24455;650275.6797;6864180.8418;650275.6797;6864180.8418;2;null;8;32;751083201;9;null;RUE;LABORDE;CI;CA202;Supermarché classique;2;0;null;3;PCA - PPA;0;null
1519;24859;650351.8954;6864197.079;650351.8954;6864197.079;2;null;8;32;751083201;10;null;RUE;ROCHER;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
1521;24903;650624.3807;6864279.3933;650624.3807;6864279.3933;2;null;8;32;751083208;13;null;RUE;AMSTERDAM;CC;CA106;Torréfacteur -  Commerce détail  thé et café;1;201;GARE SAINT LAZARE;0;null;0;null
1522;24939;650624.3807;6864279.3933;650624.3807;6864279.3933;2;null;8;32;751083208;13;null;RUE;AMSTERDAM;CC;CA202;Supermarché classique;2;201;GARE SAINT LAZARE;0;null;0;null
7514;95565;650624.3807;6864279.3933;650624.3807;6864279.3933;2;null;8;32;751083208;13;null;RUE;AMSTERDAM;CC;CA105;Chocolaterie - Confiserie;1;201;GARE SAINT LAZARE;0;null;0;null
7512;95529;650624.3807;6864279.3933;650624.3807;6864279.3933;2;null;8;32;751083208;13;null;RUE;AMSTERDAM;CC;CA302;Supérette  classique;1;201;GARE SAINT LAZARE;0;null;0;null
7513;95541;650624.3807;6864279.3933;650624.3807;6864279.3933;2;null;8;32;751083208;13;null;RUE;AMSTERDAM;CC;CA105;Chocolaterie - Confiserie;1;201;GARE SAINT LAZARE;0;null;0;null
1523;24942;650627.4156;6864371.394;650627.4156;6864371.394;2;null;8;32;751083208;19;null;RUE;AMSTERDAM;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1524;24950;650601.4807;6864421.135;650594.304483138;6864424.67080423;2;null;8;32;751083208;39;null;RUE;LONDRES;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
1544;25220;650629.8754;6864440.4986;650629.8754;6864440.4986;2;null;8;32;751083208;23;null;RUE;AMSTERDAM;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
7089;83809;650630.3824;6864455.0344;650630.3824;6864455.0344;2;null;8;32;751083208;25;null;RUE;AMSTERDAM;R;CA102;Traiteur asiatique;1;0;null;0;null;0;null
1545;25231;650632.8408;6864525.1531;650632.8408;6864525.1531;2;null;8;32;751083208;35;null;RUE;AMSTERDAM;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
1518;24824;650270.459;6864547.4928;650270.459;6864547.4928;2;null;8;32;751083205;53;null;RUE;ROME;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
1546;25234;650633.2615;6864537.1596;650633.366905833;6864541.15821096;2;null;8;32;751083208;37;null;RUE;AMSTERDAM;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;0;null
7387;90937;650354.6109;6864126.0881;650354.6109;6864126.0881;2;null;8;32;751083201;6;null;RUE;PEPINIERE;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
1435;23136;650500.3826;6864081.2622;650508.375227441;6864081.60557528;2;null;8;31;751083108;12;null;RUE;ISLY;A;CA105;Chocolaterie - Confiserie;1;0;null;0;null;0;null
1431;23057;650605.2776;6863951.4033;650605.2776;6863951.4033;2;null;8;31;751083107;55;null;BD;HAUSSMANN;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
1432;23085;650581.8914;6863988.9407;650581.8914;6863988.9407;2;null;8;31;751083108;76;null;BD;HAUSSMANN;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;1;PCA;0;null
1434;23115;650487.0871;6864105.8788;650487.0871;6864105.8788;2;null;8;31;751083108;14;null;PL;GABRIEL PERI;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
1433;23093;650614.0404;6864050.8908;650613.356122646;6864054.83183597;2;null;8;31;751083108;5;null;RUE;HAVRE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;8;Haussmann
1418;22803;650450.9973;6863424.8041;650450.9973;6863424.8041;2;null;8;31;751083105;6;null;PL;MADELEINE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;1;Saint Honoré-Vendôme
1446;23441;650272.8113;6863477.7389;650272.8113;6863477.7389;2;null;8;31;751083105;27;null;RUE;BOISSY D ANGLAS;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;1;Saint Honoré-Vendôme
1444;23389;650367.0007;6863466.2222;650363.397300533;6863467.95872304;2;null;8;31;751083105;3;null;PL;MADELEINE;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;1;Saint Honoré-Vendôme
1445;23391;650342.5832;6863482.9621;650344.326637907;6863486.56215893;2;null;8;31;751083105;7;null;PL;MADELEINE;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;1;Saint Honoré-Vendôme
1419;22865;650555.0524;6863578.5728;650555.0524;6863578.5728;2;null;8;31;751083106;7;null;RUE;VIGNON;A;CA101;Charcuterie - Traiteur - Epicerie fine;2;0;null;0;null;8;Haussmann
7467;93641;650306.397;6863579.8645;650307.449798535;6863583.72346557;2;null;8;31;751083105;45;null;RUE;BOISSY D ANGLAS;R;CA111;Commerce détail de boissons;1;0;null;0;null;1;Saint Honoré-Vendôme
1447;23457;650306.397;6863579.8645;650308.502597069;6863587.58243113;2;null;8;31;751083105;45;null;RUE;BOISSY D ANGLAS;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;1;Saint Honoré-Vendôme
7316;89136;650406.2068;6863611.6645;650407.947724589;6863615.26577499;2;null;8;31;751083106;17;null;PL;MADELEINE;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;1;PCA;8;Haussmann
1443;23365;650413.1313;6863625.6733;650413.1313;6863625.6733;2;null;8;31;751083106;19;null;PL;MADELEINE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;8;Haussmann
1426;22961;650449.3311;6863668.4332;650449.3311;6863668.4332;2;null;8;31;751083106;29;null;PL;MADELEINE;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;8;Haussmann
1422;22904;650569.84;6863661.6064;650571.175526747;6863669.49413531;2;null;8;31;751083106;13;null;RUE;VIGNON;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;8;Haussmann
1427;22965;650491.4383;6863670.3597;650493.184250855;6863673.95854087;2;null;8;31;751083106;3;null;RUE;TRONCHET;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;8;Haussmann
1452;23590;650265.1031;6863711.0308;650265.1031;6863711.0308;2;null;8;31;751083105;15;null;BD;MALESHERBES;A;CA111;Commerce détail de boissons;1;0;null;0;null;1;Saint Honoré-Vendôme
1420;22885;650565.3231;6863750.7701;650565.3231;6863750.7701;2;null;8;31;751083106;16;null;RUE;TRONCHET;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;8;Haussmann
1441;23295;650350.5252;6863751.0836;650350.5252;6863751.0836;2;null;8;31;751083106;7;null;RUE;PASQUIER;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
1421;22887;650571.2636;6863762.7392;650571.2636;6863762.7392;2;null;8;31;751083106;18;null;RUE;TRONCHET;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;1;PCA;8;Haussmann
1428;22997;650511.2407;6863799.0121;650511.2407;6863799.0121;2;null;8;31;751083106;6;null;RUE;CASTELLANE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
1429;23000;650494.4055;6863806.1405;650498.102086123;6863804.61234718;2;null;8;31;751083106;8;null;RUE;CASTELLANE;A;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
1423;22940;650481.1574;6863796.5957;650481.1574;6863796.5957;2;null;8;31;751083106;11;null;RUE;CASTELLANE;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
1424;22941;650481.1574;6863796.5957;650477.461614896;6863798.12578904;2;null;8;31;751083106;11;null;RUE;CASTELLANE;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1425;22944;650455.9779;6863807.2771;650455.9779;6863807.2771;2;null;8;31;751083106;15;null;RUE;CASTELLANE;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1440;23267;650320.9961;6863915.7203;650320.9961;6863915.7203;2;null;8;31;751083106;51;null;RUE;MATHURINS;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
1430;23043;650436.5546;6863830.7302;650440.249316166;6863829.19753159;2;null;8;31;751083106;14;null;RUE;CASTELLANE;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
1442;23314;650427.62;6863898.0191;650427.62;6863898.0191;2;null;8;31;751083106;37;null;RUE;ARCADE;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
7085;83622;650287.9027;6863258.0643;650287.9027;6863258.0643;2;null;8;31;751083101;5;null;RUE;ROYALE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;1;Saint Honoré-Vendôme
1337;20942;648897.7777;6863275.4423;648897.7777;6863275.4423;2;null;8;29;751082901;11;null;RUE;CLEMENT MAROT;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;6;Champs Elysées-Montaigne
1338;20943;648887.8156;6863285.9347;648887.8156;6863285.9347;2;null;8;29;751082901;13;null;RUE;CLEMENT MAROT;R;CA108;Vente de fruits et légumes;1;0;null;0;null;6;Champs Elysées-Montaigne
1333;20741;648877.3486;6863475.0335;648877.3486;6863475.0335;2;null;8;29;751082903;56;null;RUE;PIERRE CHARRON;A;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1335;20852;648763.8701;6863629.3562;648760.548105464;6863631.58428265;2;null;8;29;751082905;1;null;RUE;VERNET;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;6;Champs Elysées-Montaigne
7668;98290;649377.7193;6863263.6698;649377.7193;6863263.6698;2;null;8;29;751082902;31;null;AV;FRANKLIN D  ROOSEVELT;CI;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
1412;22604;649377.5672;6863588.7105;649377.544859923;6863592.71043761;2;null;8;30;751083003;49;B;AV;FRANKLIN D  ROOSEVELT;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;6;Champs Elysées-Montaigne
1414;22607;649377.5672;6863588.7105;649377.50017977;6863600.71031284;2;null;8;30;751083003;49;B;AV;FRANKLIN D  ROOSEVELT;R;CA111;Commerce détail de boissons;1;0;null;0;null;6;Champs Elysées-Montaigne
1395;22388;649450.7014;6863587.2871;649450.7014;6863587.2871;2;null;8;30;751083004;8;null;RUE;PONTHIEU;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1413;22606;649377.5672;6863588.7105;649377.522519847;6863596.71037523;2;null;8;30;751083003;49;B;AV;FRANKLIN D  ROOSEVELT;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;6;Champs Elysées-Montaigne
1390;22305;649403.4129;6863558.9609;649403.4129;6863558.9609;2;null;8;30;751083003;4;null;AV;FRANKLIN D  ROOSEVELT;R;CA202;Supermarché classique;2;0;null;0;null;6;Champs Elysées-Montaigne
1415;22608;649377.5672;6863588.7105;649377.477839693;6863604.71025046;2;null;8;30;751083003;49;B;AV;FRANKLIN D  ROOSEVELT;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;6;Champs Elysées-Montaigne
1451;23584;650247.9392;6863621.9891;650251.679740839;6863620.57193585;2;null;8;31;751083105;8;null;RUE;SURENE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;1;Saint Honoré-Vendôme
1389;22298;649354.1856;6863635.6535;649354.1856;6863635.6535;2;null;8;30;751083004;22;null;RUE;PONTHIEU;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1450;23567;650233.0904;6863639.1767;650233.0904;6863639.1767;2;null;8;31;751083105;20;null;RUE;ANJOU;A;CA111;Commerce détail de boissons;1;0;null;0;null;1;Saint Honoré-Vendôme
1449;23563;650201.4265;6863642.7745;650201.4265;6863642.7745;2;null;8;31;751083105;12;null;RUE;SURENE;R;CA302;Supérette  classique;1;0;null;0;null;0;null
1416;22611;649306.3338;6863646.5398;649306.3338;6863646.5398;2;null;8;30;751083003;27;null;RUE;PONTHIEU;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1336;20921;649014.5911;6863301.5308;649014.5911;6863301.5308;2;null;8;29;751082901;23;null;RUE;FRANCOIS IER;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;6;Champs Elysées-Montaigne
1332;20731;649005.1328;6863491.0581;649008.151180336;6863493.68286287;2;null;8;29;751082903;33;null;RUE;MARBEUF;R;CA302;Supérette  classique;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1331;20727;648988.4041;6863476.7614;648991.422938321;6863479.38563612;2;null;8;29;751082903;31;null;RUE;MARBEUF;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1334;20755;648976.6561;6863549.9466;648976.6561;6863549.9466;2;null;8;29;751082903;68;null;RUE;PIERRE CHARRON;CI;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1384;22210;649209.7951;6863612.9345;649213.296958121;6863614.86762951;2;null;8;30;751083003;7;null;RUE;COLISEE;R;CA304;Supérette  spécialisée;1;0;null;0;null;6;Champs Elysées-Montaigne
1383;22201;649098.7994;6863624.0852;649102.484141788;6863622.52870459;2;null;8;30;751083003;60;null;AV;CHAMPS ELYSEES;A;CA201;Monoprix;3;0;null;2;PCA - PRCA;6;Champs Elysées-Montaigne
1411;22595;649257.592;6863625.6966;649257.592;6863625.6966;2;null;8;30;751083003;12;null;RUE;COLISEE;R;CA102;Traiteur asiatique;1;0;null;0;null;6;Champs Elysées-Montaigne
1417;22612;649306.3338;6863646.5398;649302.746926936;6863648.31020719;2;null;8;30;751083003;27;null;RUE;PONTHIEU;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;6;Champs Elysées-Montaigne
1339;21054;648731.5404;6863001.7038;648731.5404;6863001.7038;2;null;8;29;751082904;5;null;PL;ALMA;A;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;6;Champs Elysées-Montaigne
1340;21075;648654.9953;6863073.3088;648654.9953;6863073.3088;2;null;8;29;751082904;6;null;AV;MARCEAU;R;CA107;Vente de produits surgelés;1;0;null;0;null;0;null
2181;25177;650616.6168;6864967.9461;650614.732752099;6864964.41759274;7;null;8;32;751083207;40;null;RUE;SAINT PETERSBOURG;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
12095;93674;650616.6168;6864967.9461;650616.6168;6864967.9461;7;null;8;32;751083207;40;null;RUE;SAINT PETERSBOURG;R;AD108;Laboratoire d'analyses médicales;1;0;null;0;null;0;null
2175;25148;650644.6123;6864858.1952;650644.6123;6864858.1952;7;null;8;32;751083207;79;null;RUE;AMSTERDAM;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2176;25151;650645.8872;6864892.9867;650645.8872;6864892.9867;7;null;8;32;751083207;85;null;RUE;AMSTERDAM;R;AD104;Cabinet de kinésithérapeute;1;0;null;0;null;0;null
12543;95907;650638.9491;6864695.3827;650639.060088438;6864699.3811599;7;null;8;32;751083207;55;null;RUE;AMSTERDAM;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
12533;95842;650638.9491;6864695.3827;650638.9491;6864695.3827;7;null;8;32;751083207;55;null;RUE;AMSTERDAM;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
12094;93673;650639.7331;6864717.0652;650639.7331;6864717.0652;7;null;8;32;751083207;57;null;RUE;AMSTERDAM;R;AF102;Bureau en boutique;1;0;null;0;null;0;null
2183;25190;650640.134;6864728.0259;650640.134;6864728.0259;7;null;8;32;751083207;59;null;RUE;AMSTERDAM;A;AF102;Bureau en boutique;1;0;null;0;null;0;null
12471;95538;650624.3807;6864279.3933;650624.3807;6864279.3933;7;null;8;32;751083208;13;null;RUE;AMSTERDAM;CC;AD108;Laboratoire d'analyses médicales;1;201;GARE SAINT LAZARE;0;null;0;null
2148;24941;650624.6627;6864294.0609;650624.6627;6864294.0609;7;null;8;32;751083208;15;null;RUE;AMSTERDAM;R;AF103;Equipement en boutique;1;0;null;0;null;0;null
2054;22590;649248.7747;6863619.5646;649248.7747;6863619.5646;7;null;8;30;751083003;10;B;RUE;COLISEE;CC;AF102;Bureau en boutique;1;40;GALERIE DU COLISEE;0;null;6;Champs Elysées-Montaigne
2050;22578;649248.7747;6863619.5646;649248.7747;6863619.5646;7;null;8;30;751083003;10;B;RUE;COLISEE;CC;AF102;Bureau en boutique;1;40;GALERIE DU COLISEE;0;null;6;Champs Elysées-Montaigne
2043;22345;649482.2896;6863747.0787;649482.2896;6863747.0787;7;null;8;30;751083004;44;null;RUE;COLISEE;R;AC101;Imprimerie;1;0;null;0;null;6;Champs Elysées-Montaigne
2044;22346;649482.2896;6863747.0787;649478.789768407;6863745.14190398;7;null;8;30;751083004;44;null;RUE;COLISEE;R;AF102;Bureau en boutique;1;0;null;0;null;6;Champs Elysées-Montaigne
